gene,cts,sample,plate,experimental_replicate,temperature
WSP,25.983,OCTO_A_1,1,1,29
WSP,29.952,CSB-REF_A_8,1,1,29
WSP,30.129,CSB-REF_A_8,1,1,29
WSP,27.994,POPL_A_3,1,1,29
WSP,27.06,POPL_A_3,1,1,29
WSP,27.378,CSB_C_3,1,1,29
WSP,25.527,CSB_C_3,1,1,29
WSP,27.333,CSB_A_2,1,1,29
WSP,27.523,CSB_A_2,1,1,29
WSP,23.834,CSB_E_1,1,1,29
WD0513,15.447,POPH_C_1,1,1,29
WD0513,22.467,CSB_E_1,1,1,29
WD0513,22.356,POP2L_B_1,1,1,29
WD0513,21.969,POP2L_B_1,1,1,29
WD0513,21.886,POPL_B_2,1,1,29
WD0513,21.289,POPL_B_2,1,1,29
WD0513,18.158,POPL_C_10,1,1,29
WD0513,18.275,POPL_C_10,1,1,29
WD0513,34.892,POP2L_A_10,1,1,29
WD0513,25.34,POP2L_A_10,1,1,29
WD0513,NA,OCTO_A_1,1,1,29
WD0513,15.644,POPH_C_1,1,1,29
WD0513,37.383,OCTO_A_1,1,1,29
WD0513,28.33,CSB-REF_A_8,1,1,29
WD0513,29.164,CSB-REF_A_8,1,1,29
WD0513,23.95,POPL_A_3,1,1,29
WD0513,25.897,POPL_A_3,1,1,29
WD0513,23.824,CSB_C_3,1,1,29
WD0513,24.131,CSB_C_3,1,1,29
WD0513,25.434,CSB_A_2,1,1,29
WD0513,25.732,CSB_A_2,1,1,29
WD0513,22.289,CSB_E_1,1,1,29
WSP,25.81,CSB_F_6,2,1,29
WSP,24.838,OCTO_D_4,2,1,29
WSP,25.54,OCTO_B_10,2,1,29
WSP,25.509,OCTO_B_10,2,1,29
WSP,30.045,OCTO_A_5,2,1,29
WSP,29.908,OCTO_A_5,2,1,29
WSP,21.803,POPH_C_6,2,1,29
WSP,21.777,POPH_C_6,2,1,29
WSP,28.302,CSB_B_5,2,1,29
WSP,28.378,CSB_B_5,2,1,29
WSP,27.423,POPH_B_6,2,1,29
WSP,25.881,CSB_F_6,2,1,29
WSP,27.495,POPH_B_6,2,1,29
WSP,21.904,POPH_C_5,2,1,29
WSP,22.055,POPH_C_5,2,1,29
WSP,31.052,CSB-REF_A_1,2,1,29
WSP,31.151,CSB-REF_A_1,2,1,29
WSP,22.781,OCTO_E_5,2,1,29
WSP,22.791,OCTO_E_5,2,1,29
WSP,26.537,CSB_E_4,2,1,29
WSP,26.457,CSB_E_4,2,1,29
WSP,28.457,CSB_B_6,2,1,29
WSP,28.274,CSB_B_6,2,1,29
WSP,24.947,OCTO_D_4,2,1,29
WD0513,23.184,CSB_F_6,2,1,29
WD0513,38.908,OCTO_D_4,2,1,29
WD0513,35.319,OCTO_B_10,2,1,29
WD0513,NA,OCTO_B_10,2,1,29
WD0513,NA,OCTO_A_5,2,1,29
WD0513,NA,OCTO_A_5,2,1,29
WD0513,16.398,POPH_C_6,2,1,29
WD0513,16.488,POPH_C_6,2,1,29
WD0513,25.924,CSB_B_5,2,1,29
WD0513,25.75,CSB_B_5,2,1,29
WD0513,22.161,POPH_B_6,2,1,29
WD0513,23.381,CSB_F_6,2,1,29
WD0513,22.114,POPH_B_6,2,1,29
WD0513,16.405,POPH_C_5,2,1,29
WD0513,16.554,POPH_C_5,2,1,29
WD0513,28.652,CSB-REF_A_1,2,1,29
WD0513,29.961,CSB-REF_A_1,2,1,29
WD0513,NA,OCTO_E_5,2,1,29
WD0513,NA,OCTO_E_5,2,1,29
WD0513,24.228,CSB_E_4,2,1,29
WD0513,24.11,CSB_E_4,2,1,29
WD0513,25.996,CSB_B_6,2,1,29
WD0513,26.142,CSB_B_6,2,1,29
WD0513,NA,OCTO_D_4,2,1,29
WSP,28.35,POPL_A_6,2,1,29
WSP,28.462,POP2L_B_4,2,1,29
WSP,29.842,POPH_A_6,2,1,29
WSP,30.115,POPH_A_6,2,1,29
WSP,29.034,OCTO_A_4,2,1,29
WSP,29.269,OCTO_A_4,2,1,29
WSP,28.278,POPL_B_4,2,1,29
WSP,28.472,POPL_B_4,2,1,29
WSP,30.346,CSB_A_5,2,1,29
WSP,30.113,CSB_A_5,2,1,29
WSP,26.391,CSB_D_4,2,1,29
WSP,28.256,POPL_A_6,2,1,29
WSP,26.357,CSB_D_4,2,1,29
WSP,24.03,OCTO_D_6,2,1,29
WSP,24.294,OCTO_D_6,2,1,29
WSP,28.157,CSB-REF_A_2,2,1,29
WSP,28.094,CSB-REF_A_2,2,1,29
WSP,22.315,OCTO_F_5,2,1,29
WSP,22.146,OCTO_F_5,2,1,29
WSP,27.062,CSB_A_4,2,1,29
WSP,26.943,CSB_A_4,2,1,29
WSP,26.116,OCTO_B_6,2,1,29
WSP,26.173,OCTO_B_6,2,1,29
WSP,28.492,POP2L_B_4,2,1,29
WD0513,23.635,POPL_A_6,2,1,29
WD0513,24.64,POP2L_B_4,2,1,29
WD0513,24.432,POPH_A_6,2,1,29
WD0513,24.373,POPH_A_6,2,1,29
WD0513,NA,OCTO_A_4,2,1,29
WD0513,NA,OCTO_A_4,2,1,29
WD0513,24.261,POPL_B_4,2,1,29
WD0513,24.428,POPL_B_4,2,1,29
WD0513,28.429,CSB_A_5,2,1,29
WD0513,27.593,CSB_A_5,2,1,29
WD0513,23.841,CSB_D_4,2,1,29
WD0513,24.304,POPL_A_6,2,1,29
WD0513,24.023,CSB_D_4,2,1,29
WD0513,NA,OCTO_D_6,2,1,29
WD0513,NA,OCTO_D_6,2,1,29
WD0513,25.736,CSB-REF_A_2,2,1,29
WD0513,25.823,CSB-REF_A_2,2,1,29
WD0513,NA,OCTO_F_5,2,1,29
WD0513,NA,OCTO_F_5,2,1,29
WD0513,24.767,CSB_A_4,2,1,29
WD0513,24.61,CSB_A_4,2,1,29
WD0513,30.967,OCTO_B_6,2,1,29
WD0513,31.317,OCTO_B_6,2,1,29
WD0513,24.425,POP2L_B_4,2,1,29
WSP,27.619,POP2L_B_6,2,1,29
WSP,26.98,POPH_B_10,2,1,29
WSP,28.441,POPL_A_4,2,1,29
WSP,28.073,POPL_A_4,2,1,29
WSP,24.097,OCTO_C_4,2,1,29
WSP,24.103,OCTO_C_4,2,1,29
WSP,20.972,POP2H_C_5,2,1,29
WSP,20.932,POP2H_C_5,2,1,29
WSP,22.459,OCTO_E_4,2,1,29
WSP,22.502,OCTO_E_4,2,1,29
WSP,24.474,OCTO_B_5,2,1,29
WSP,27.733,POP2L_B_6,2,1,29
WSP,24.583,OCTO_B_5,2,1,29
WSP,26.279,CSB_C_4,2,1,29
WSP,26.441,CSB_C_4,2,1,29
WSP,29.155,CSB-REF_A_3,2,1,29
WSP,29.569,CSB-REF_A_3,2,1,29
WSP,27.578,CSB_C_5,2,1,29
WSP,27.717,CSB_C_5,2,1,29
WSP,29.067,CSB_B_10,2,1,29
WSP,29.265,CSB_B_10,2,1,29
WSP,25.533,POP2L_C_5,2,1,29
WSP,25.512,POP2L_C_5,2,1,29
WSP,27.315,POPH_B_10,2,1,29
WD0513,23.683,POP2L_B_6,2,1,29
WD0513,22.209,POPH_B_10,2,1,29
WD0513,24.221,POPL_A_4,2,1,29
WD0513,24.141,POPL_A_4,2,1,29
WD0513,NA,OCTO_C_4,2,1,29
WD0513,NA,OCTO_C_4,2,1,29
WD0513,14.805,POP2H_C_5,2,1,29
WD0513,15.193,POP2H_C_5,2,1,29
WD0513,37.163,OCTO_E_4,2,1,29
WD0513,31.311,OCTO_E_4,2,1,29
WD0513,NA,OCTO_B_5,2,1,29
WD0513,23.799,POP2L_B_6,2,1,29
WD0513,37.609,OCTO_B_5,2,1,29
WD0513,23.872,CSB_C_4,2,1,29
WD0513,23.86,CSB_C_4,2,1,29
WD0513,26.702,CSB-REF_A_3,2,1,29
WD0513,26.974,CSB-REF_A_3,2,1,29
WD0513,25.247,CSB_C_5,2,1,29
WD0513,25.155,CSB_C_5,2,1,29
WD0513,26.538,CSB_B_10,2,1,29
WD0513,26.437,CSB_B_10,2,1,29
WD0513,22,POP2L_C_5,2,1,29
WD0513,21.766,POP2L_C_5,2,1,29
WD0513,22.13,POPH_B_10,2,1,29
WSP,27.999,POP2H_B_5,2,1,29
WSP,21.255,OCTO_F_6,2,1,29
WSP,28.477,POP2H_A_4,2,1,29
WSP,28.208,POP2H_A_4,2,1,29
WSP,24.3,OCTO_C_6,2,1,29
WSP,24.256,OCTO_C_6,2,1,29
WSP,28.518,POP2L_A_6,2,1,29
WSP,28.743,POP2L_A_6,2,1,29
WSP,26.596,OCTO_A_6,2,1,29
WSP,26.462,OCTO_A_6,2,1,29
WSP,25.93,CSB_E_6,2,1,29
WSP,27.889,POP2H_B_5,2,1,29
WSP,25.763,CSB_E_6,2,1,29
WSP,21.497,POPL_D_6,2,1,29
WSP,21.724,POPL_D_6,2,1,29
WSP,27.273,CSB-REF_A_4,2,1,29
WSP,27.446,CSB-REF_A_4,2,1,29
WSP,23.366,OCTO_E_6,2,1,29
WSP,23.347,OCTO_E_6,2,1,29
WSP,26.434,CSB_D_6,2,1,29
WSP,26.503,CSB_D_6,2,1,29
WSP,28.595,POPH_A_4,2,1,29
WSP,28.325,POPH_A_4,2,1,29
WSP,21.244,OCTO_F_6,2,1,29
WD0513,22.931,POP2H_B_5,2,1,29
WD0513,NA,OCTO_F_6,2,1,29
WD0513,22.78,POP2H_A_4,2,1,29
WD0513,22.767,POP2H_A_4,2,1,29
WD0513,NA,OCTO_C_6,2,1,29
WD0513,NA,OCTO_C_6,2,1,29
WD0513,24.55,POP2L_A_6,2,1,29
WD0513,24.592,POP2L_A_6,2,1,29
WD0513,NA,OCTO_A_6,2,1,29
WD0513,NA,OCTO_A_6,2,1,29
WD0513,23.447,CSB_E_6,2,1,29
WD0513,22.938,POP2H_B_5,2,1,29
WD0513,23.527,CSB_E_6,2,1,29
WD0513,17.566,POPL_D_6,2,1,29
WD0513,17.53,POPL_D_6,2,1,29
WD0513,25.13,CSB-REF_A_4,2,1,29
WD0513,25.184,CSB-REF_A_4,2,1,29
WD0513,NA,OCTO_E_6,2,1,29
WD0513,NA,OCTO_E_6,2,1,29
WD0513,24.226,CSB_D_6,2,1,29
WD0513,23.977,CSB_D_6,2,1,29
WD0513,23.244,POPH_A_4,2,1,29
WD0513,23.324,POPH_A_4,2,1,29
WD0513,NA,OCTO_F_6,2,1,29
WSP,30.889,POPH_A_10,2,1,29
WSP,22.244,POPL_D_10,2,1,29
WSP,21.632,POP2L_D_5,2,1,29
WSP,21.879,POP2L_D_5,2,1,29
WSP,25.026,POPL_C_4,2,1,29
WSP,25.129,POPL_C_4,2,1,29
WSP,27.053,POP2L_B_5,2,1,29
WSP,26.993,POP2L_B_5,2,1,29
WSP,25.274,POPL_C_6,2,1,29
WSP,25.327,POPL_C_6,2,1,29
WSP,27.47,POP2L_A_5,2,1,29
WSP,30.627,POPH_A_10,2,1,29
WSP,27.52,POP2L_A_5,2,1,29
WSP,22.302,POPL_D_4,2,1,29
WSP,22.377,POPL_D_4,2,1,29
WSP,30.74,CSB-REF_A_5,2,1,29
WSP,31.055,CSB-REF_A_5,2,1,29
WSP,22.29,POPH_C_4,2,1,29
WSP,22.226,POPH_C_4,2,1,29
WSP,26.126,OCTO_B_4,2,1,29
WSP,25.964,OCTO_B_4,2,1,29
WSP,22.021,OCTO_F_3,2,1,29
WSP,21.8,OCTO_F_3,2,1,29
WSP,22.124,POPL_D_10,2,1,29
WD0513,24.713,POPH_A_10,2,1,29
WD0513,17.889,POPL_D_10,2,1,29
WD0513,17.774,POP2L_D_5,2,1,29
WD0513,17.609,POP2L_D_5,2,1,29
WD0513,21.218,POPL_C_4,2,1,29
WD0513,21.228,POPL_C_4,2,1,29
WD0513,23.032,POP2L_B_5,2,1,29
WD0513,23.282,POP2L_B_5,2,1,29
WD0513,21.308,POPL_C_6,2,1,29
WD0513,21.447,POPL_C_6,2,1,29
WD0513,23.61,POP2L_A_5,2,1,29
WD0513,25.008,POPH_A_10,2,1,29
WD0513,23.779,POP2L_A_5,2,1,29
WD0513,18.283,POPL_D_4,2,1,29
WD0513,18.249,POPL_D_4,2,1,29
WD0513,28.175,CSB-REF_A_5,2,1,29
WD0513,28.265,CSB-REF_A_5,2,1,29
WD0513,17.172,POPH_C_4,2,1,29
WD0513,17.18,POPH_C_4,2,1,29
WD0513,NA,OCTO_B_4,2,1,29
WD0513,NA,OCTO_B_4,2,1,29
WD0513,NA,OCTO_F_3,2,1,29
WD0513,38.024,OCTO_F_3,2,1,29
WD0513,18.252,POPL_D_10,2,1,29
WSP,27.374,POP2L_B_10,2,1,29
WSP,26.411,POPL_B_6,2,1,29
WSP,24.532,OCTO_E_10,2,1,29
WSP,24.188,OCTO_E_10,2,1,29
WSP,26.09,POPL_C_5,2,1,29
WSP,26.121,POPL_C_5,2,1,29
WSP,25.446,CSB_E_5,2,1,29
WSP,25.456,CSB_E_5,2,1,29
WSP,26.473,POP2H_B_6,2,1,29
WSP,26.748,POP2H_B_6,2,1,29
WSP,29.38,POPL_A_5,2,1,29
WSP,27.373,POP2L_B_10,2,1,29
WSP,29.296,POPL_A_5,2,1,29
WSP,24.42,POP2H_B_4,2,1,29
WSP,24.414,POP2H_B_4,2,1,29
WSP,30.139,CSB-REF_A_6,2,1,29
WSP,29.911,CSB-REF_A_6,2,1,29
WSP,25.022,POP2L_C_4,2,1,29
WSP,24.872,POP2L_C_4,2,1,29
WSP,25.353,CSB_F_4,2,1,29
WSP,25.202,CSB_F_4,2,1,29
WSP,23.617,OCTO_D_5,2,1,29
WSP,23.418,OCTO_D_5,2,1,29
WSP,26.45,POPL_B_6,2,1,29
WD0513,23.394,POP2L_B_10,2,1,29
WD0513,22.638,POPL_B_6,2,1,29
WD0513,NA,OCTO_E_10,2,1,29
WD0513,NA,OCTO_E_10,2,1,29
WD0513,22.306,POPL_C_5,2,1,29
WD0513,22.306,POPL_C_5,2,1,29
WD0513,23.333,CSB_E_5,2,1,29
WD0513,23.219,CSB_E_5,2,1,29
WD0513,21.008,POP2H_B_6,2,1,29
WD0513,21.229,POP2H_B_6,2,1,29
WD0513,25.257,POPL_A_5,2,1,29
WD0513,23.951,POP2L_B_10,2,1,29
WD0513,25.413,POPL_A_5,2,1,29
WD0513,19.202,POP2H_B_4,2,1,29
WD0513,19.14,POP2H_B_4,2,1,29
WD0513,27.634,CSB-REF_A_6,2,1,29
WD0513,27.578,CSB-REF_A_6,2,1,29
WD0513,21.095,POP2L_C_4,2,1,29
WD0513,21.201,POP2L_C_4,2,1,29
WD0513,22.97,CSB_F_4,2,1,29
WD0513,22.968,CSB_F_4,2,1,29
WD0513,NA,OCTO_D_5,2,1,29
WD0513,38.04,OCTO_D_5,2,1,29
WD0513,22.747,POPL_B_6,2,1,29
WSP,21.949,POP2H_C_4,2,1,29
WSP,26.929,CSB_E_10,2,1,29
WSP,25.605,CSB_F_5,2,1,29
WSP,25.385,CSB_F_5,2,1,29
WSP,27.102,POPH_B_5,2,1,29
WSP,27.106,POPH_B_5,2,1,29
WSP,22.584,POP2H_C_6,2,1,29
WSP,22.599,POP2H_C_6,2,1,29
WSP,22.002,POP2L_D_6,2,1,29
WSP,21.74,POP2L_D_6,2,1,29
WSP,27.858,CSB_C_6,2,1,29
WSP,21.913,POP2H_C_4,2,1,29
WSP,28.055,CSB_C_6,2,1,29
WSP,30.925,POP2L_A_4,2,1,29
WSP,30.677,POP2L_A_4,2,1,29
WSP,29.861,CSB-REF_A_7,2,1,29
WSP,30.189,CSB-REF_A_7,2,1,29
WSP,28.783,POPH_A_5,2,1,29
WSP,28.76,POPH_A_5,2,1,29
WSP,22.198,POP2L_D_4,2,1,29
WSP,22.029,POP2L_D_4,2,1,29
WSP,29.161,POP2H_A_5,2,1,29
WSP,29.197,POP2H_A_5,2,1,29
WSP,26.835,CSB_E_10,2,1,29
WD0513,16.341,POP2H_C_4,2,1,29
WD0513,24.713,CSB_E_10,2,1,29
WD0513,23.401,CSB_F_5,2,1,29
WD0513,23.235,CSB_F_5,2,1,29
WD0513,21.871,POPH_B_5,2,1,29
WD0513,21.881,POPH_B_5,2,1,29
WD0513,17.256,POP2H_C_6,2,1,29
WD0513,17.337,POP2H_C_6,2,1,29
WD0513,17.552,POP2L_D_6,2,1,29
WD0513,17.88,POP2L_D_6,2,1,29
WD0513,25.515,CSB_C_6,2,1,29
WD0513,16.506,POP2H_C_4,2,1,29
WD0513,25.767,CSB_C_6,2,1,29
WD0513,27.188,POP2L_A_4,2,1,29
WD0513,26.937,POP2L_A_4,2,1,29
WD0513,27.743,CSB-REF_A_7,2,1,29
WD0513,27.251,CSB-REF_A_7,2,1,29
WD0513,23.431,POPH_A_5,2,1,29
WD0513,23.538,POPH_A_5,2,1,29
WD0513,18.263,POP2L_D_4,2,1,29
WD0513,18.243,POP2L_D_4,2,1,29
WD0513,23.773,POP2H_A_5,2,1,29
WD0513,23.671,POP2H_A_5,2,1,29
WD0513,24.604,CSB_E_10,2,1,29
WSP,28.778,POP2H_A_6,2,1,29
WSP,27.862,POPL_B_5,2,1,29
WSP,20.922,POPL_D_5,2,1,29
WSP,20.884,POPL_D_5,2,1,29
WSP,26.891,POPH_B_4,2,1,29
WSP,27.075,POPH_B_4,2,1,29
WSP,28.014,CSB_B_4,2,1,29
WSP,28.036,CSB_B_4,2,1,29
WSP,24.405,OCTO_C_5,2,1,29
WSP,24.487,OCTO_C_5,2,1,29
WSP,26.505,CSB_D_5,2,1,29
WSP,28.524,POP2H_A_6,2,1,29
WSP,26.683,CSB_D_5,2,1,29
WSP,30.796,CSB-REF_A_8,2,1,29
WSP,30.274,CSB-REF_A_8,2,1,29
WSP,24.811,POP2L_C_6,2,1,29
WSP,24.765,POP2L_C_6,2,1,29
WSP,32.426,POPL_A_10,2,1,29
WSP,32.174,POPL_A_10,2,1,29
WSP,29.638,CSB_A_6,2,1,29
WSP,29.615,CSB_A_6,2,1,29
WSP,27.95,POPL_B_5,2,1,29
WD0513,23.47,POP2H_A_6,2,1,29
WD0513,23.951,POPL_B_5,2,1,29
WD0513,16.838,POPL_D_5,2,1,29
WD0513,16.75,POPL_D_5,2,1,29
WD0513,21.943,POPH_B_4,2,1,29
WD0513,21.867,POPH_B_4,2,1,29
WD0513,25.954,CSB_B_4,2,1,29
WD0513,25.999,CSB_B_4,2,1,29
WD0513,NA,OCTO_C_5,2,1,29
WD0513,NA,OCTO_C_5,2,1,29
WD0513,24.173,CSB_D_5,2,1,29
WD0513,23.658,POP2H_A_6,2,1,29
WD0513,24.56,CSB_D_5,2,1,29
WD0513,28.219,CSB-REF_A_8,2,1,29
WD0513,27.917,CSB-REF_A_8,2,1,29
WD0513,20.941,POP2L_C_6,2,1,29
WD0513,20.847,POP2L_C_6,2,1,29
WD0513,27.537,POPL_A_10,2,1,29
WD0513,27.643,POPL_A_10,2,1,29
WD0513,27.53,CSB_A_6,2,1,29
WD0513,27.379,CSB_A_6,2,1,29
WD0513,23.978,POPL_B_5,2,1,29
WSP,21.362,POP2H_C_7,3,1,29
WSP,27.274,POP2L_B_9,3,1,29
WSP,24.811,CSB_F_10,3,1,29
WSP,24.67,CSB_F_10,3,1,29
WSP,30.047,POP2L_A_9,3,1,29
WSP,29.714,POP2L_A_9,3,1,29
WSP,22.386,OCTO_F_10,3,1,29
WSP,22.477,OCTO_F_10,3,1,29
WSP,29.033,POPH_A_8,3,1,29
WSP,29.104,POPH_A_8,3,1,29
WSP,25.209,POP2L_C_10,3,1,29
WSP,21.398,POP2H_C_7,3,1,29
WSP,25.139,POP2L_C_10,3,1,29
WSP,25.218,OCTO_B_9,3,1,29
WSP,25.474,OCTO_B_9,3,1,29
WSP,31.235,CSB-REF_A_1,3,1,29
WSP,31.318,CSB-REF_A_1,3,1,29
WSP,23.277,OCTO_E_8,3,1,29
WSP,23.444,OCTO_E_8,3,1,29
WSP,27.502,POPL_B_10,3,1,29
WSP,27.266,POPL_B_10,3,1,29
WSP,27.817,POPL_B_9,3,1,29
WSP,27.668,POPL_B_9,3,1,29
WSP,27.288,POP2L_B_9,3,1,29
WD0513,15.443,POP2H_C_7,3,1,29
WD0513,23.089,POP2L_B_9,3,1,29
WD0513,22.142,CSB_F_10,3,1,29
WD0513,22.147,CSB_F_10,3,1,29
WD0513,25.353,POP2L_A_9,3,1,29
WD0513,25.867,POP2L_A_9,3,1,29
WD0513,NA,OCTO_F_10,3,1,29
WD0513,39.149,OCTO_F_10,3,1,29
WD0513,23.54,POPH_A_8,3,1,29
WD0513,23.331,POPH_A_8,3,1,29
WD0513,20.833,POP2L_C_10,3,1,29
WD0513,15.573,POP2H_C_7,3,1,29
WD0513,20.889,POP2L_C_10,3,1,29
WD0513,NA,OCTO_B_9,3,1,29
WD0513,34.297,OCTO_B_9,3,1,29
WD0513,28.667,CSB-REF_A_1,3,1,29
WD0513,28.491,CSB-REF_A_1,3,1,29
WD0513,36.446,OCTO_E_8,3,1,29
WD0513,38.446,OCTO_E_8,3,1,29
WD0513,23.276,POPL_B_10,3,1,29
WD0513,23.429,POPL_B_10,3,1,29
WD0513,23.567,POPL_B_9,3,1,29
WD0513,23.575,POPL_B_9,3,1,29
WD0513,23.147,POP2L_B_9,3,1,29
WSP,27.126,CSB_C_10,3,1,29
WSP,28.015,OCTO_A_8,3,1,29
WSP,23.623,OCTO_C_9,3,1,29
WSP,23.453,OCTO_C_9,3,1,29
WSP,26.754,CSB_C_8,3,1,29
WSP,26.61,CSB_C_8,3,1,29
WSP,25.625,POPH_B_8,3,1,29
WSP,25.599,POPH_B_8,3,1,29
WSP,24.644,POP2L_C_9,3,1,29
WSP,24.782,POP2L_C_9,3,1,29
WSP,24.606,OCTO_D_7,3,1,29
WSP,26.997,CSB_C_10,3,1,29
WSP,24.735,OCTO_D_7,3,1,29
WSP,23.609,OCTO_D_8,3,1,29
WSP,23.983,OCTO_D_8,3,1,29
WSP,28.378,CSB-REF_A_2,3,1,29
WSP,28.358,CSB-REF_A_2,3,1,29
WSP,21.94,POPL_D_9,3,1,29
WSP,21.948,POPL_D_9,3,1,29
WSP,21.817,POPL_D_8,3,1,29
WSP,21.758,POPL_D_8,3,1,29
WSP,25.832,POPL_C_8,3,1,29
WSP,26.015,POPL_C_8,3,1,29
WSP,28.438,OCTO_A_8,3,1,29
WD0513,24.095,CSB_C_10,3,1,29
WD0513,NA,OCTO_A_8,3,1,29
WD0513,NA,OCTO_C_9,3,1,29
WD0513,NA,OCTO_C_9,3,1,29
WD0513,24.846,CSB_C_8,3,1,29
WD0513,24.006,CSB_C_8,3,1,29
WD0513,20.457,POPH_B_8,3,1,29
WD0513,20.629,POPH_B_8,3,1,29
WD0513,20.53,POP2L_C_9,3,1,29
WD0513,20.579,POP2L_C_9,3,1,29
WD0513,33.142,OCTO_D_7,3,1,29
WD0513,24.409,CSB_C_10,3,1,29
WD0513,33.502,OCTO_D_7,3,1,29
WD0513,NA,OCTO_D_8,3,1,29
WD0513,NA,OCTO_D_8,3,1,29
WD0513,25.503,CSB-REF_A_2,3,1,29
WD0513,25.826,CSB-REF_A_2,3,1,29
WD0513,17.75,POPL_D_9,3,1,29
WD0513,17.665,POPL_D_9,3,1,29
WD0513,17.737,POPL_D_8,3,1,29
WD0513,17.545,POPL_D_8,3,1,29
WD0513,21.734,POPL_C_8,3,1,29
WD0513,21.624,POPL_C_8,3,1,29
WD0513,NA,OCTO_A_8,3,1,29
WSP,21.45,POPH_C_7,3,1,29
WSP,27.839,POP2L_A_8,3,1,29
WSP,27.114,POPH_A_7,3,1,29
WSP,26.749,POPH_A_7,3,1,29
WSP,28.598,POP2L_A_7,3,1,29
WSP,28.951,POP2L_A_7,3,1,29
WSP,28.573,CSB_A_9,3,1,29
WSP,28.059,CSB_A_9,3,1,29
WSP,27.564,CSB_C_7,3,1,29
WSP,27.591,CSB_C_7,3,1,29
WSP,27.084,OCTO_A_9,3,1,29
WSP,21.626,POPH_C_7,3,1,29
WSP,26.967,OCTO_A_9,3,1,29
WSP,27.164,POP2L_B_7,3,1,29
WSP,27.188,POP2L_B_7,3,1,29
WSP,29.082,CSB-REF_A_3,3,1,29
WSP,29.244,CSB-REF_A_3,3,1,29
WSP,28.252,CSB_B_7,3,1,29
WSP,28.226,CSB_B_7,3,1,29
WSP,23.448,OCTO_E_9,3,1,29
WSP,23.501,OCTO_E_9,3,1,29
WSP,27.481,POPL_B_8,3,1,29
WSP,27.441,POPL_B_8,3,1,29
WSP,28.061,POP2L_A_8,3,1,29
WD0513,15.826,POPH_C_7,3,1,29
WD0513,23.722,POP2L_A_8,3,1,29
WD0513,21.197,POPH_A_7,3,1,29
WD0513,21.142,POPH_A_7,3,1,29
WD0513,24.843,POP2L_A_7,3,1,29
WD0513,25.038,POP2L_A_7,3,1,29
WD0513,25.896,CSB_A_9,3,1,29
WD0513,25.894,CSB_A_9,3,1,29
WD0513,24.898,CSB_C_7,3,1,29
WD0513,25.528,CSB_C_7,3,1,29
WD0513,NA,OCTO_A_9,3,1,29
WD0513,15.951,POPH_C_7,3,1,29
WD0513,NA,OCTO_A_9,3,1,29
WD0513,22.387,POP2L_B_7,3,1,29
WD0513,22.691,POP2L_B_7,3,1,29
WD0513,26.444,CSB-REF_A_3,3,1,29
WD0513,26.673,CSB-REF_A_3,3,1,29
WD0513,26.312,CSB_B_7,3,1,29
WD0513,25.624,CSB_B_7,3,1,29
WD0513,NA,OCTO_E_9,3,1,29
WD0513,NA,OCTO_E_9,3,1,29
WD0513,23.521,POPL_B_8,3,1,29
WD0513,23.579,POPL_B_8,3,1,29
WD0513,23.824,POP2L_A_8,3,1,29
WSP,27.075,CSB_D_7,3,1,29
WSP,29.125,POP2H_A_9,3,1,29
WSP,24.239,CSB_F_7,3,1,29
WSP,24.175,CSB_F_7,3,1,29
WSP,21.566,OCTO_F_7,3,1,29
WSP,21.521,OCTO_F_7,3,1,29
WSP,22.049,POP2L_D_8,3,1,29
WSP,22.149,POP2L_D_8,3,1,29
WSP,28.631,POPL_A_9,3,1,29
WSP,28.795,POPL_A_9,3,1,29
WSP,21.229,OCTO_F_9,3,1,29
WSP,26.648,CSB_D_7,3,1,29
WSP,21.211,OCTO_F_9,3,1,29
WSP,27.352,POP2H_B_9,3,1,29
WSP,27.522,POP2H_B_9,3,1,29
WSP,27.046,CSB-REF_A_4,3,1,29
WSP,27.34,CSB-REF_A_4,3,1,29
WSP,28.125,CSB_B_9,3,1,29
WSP,28.062,CSB_B_9,3,1,29
WSP,24.969,OCTO_B_8,3,1,29
WSP,24.737,OCTO_B_8,3,1,29
WSP,22.186,POPH_C_8,3,1,29
WSP,21.996,POPH_C_8,3,1,29
WSP,29.38,POP2H_A_9,3,1,29
WD0513,24.399,CSB_D_7,3,1,29
WD0513,23.59,POP2H_A_9,3,1,29
WD0513,21.661,CSB_F_7,3,1,29
WD0513,21.65,CSB_F_7,3,1,29
WD0513,NA,OCTO_F_7,3,1,29
WD0513,39.32,OCTO_F_7,3,1,29
WD0513,17.758,POP2L_D_8,3,1,29
WD0513,17.978,POP2L_D_8,3,1,29
WD0513,24.564,POPL_A_9,3,1,29
WD0513,24.595,POPL_A_9,3,1,29
WD0513,NA,OCTO_F_9,3,1,29
WD0513,24.244,CSB_D_7,3,1,29
WD0513,38.033,OCTO_F_9,3,1,29
WD0513,21.662,POP2H_B_9,3,1,29
WD0513,21.76,POP2H_B_9,3,1,29
WD0513,24.605,CSB-REF_A_4,3,1,29
WD0513,24.783,CSB-REF_A_4,3,1,29
WD0513,25.709,CSB_B_9,3,1,29
WD0513,25.531,CSB_B_9,3,1,29
WD0513,35.122,OCTO_B_8,3,1,29
WD0513,NA,OCTO_B_8,3,1,29
WD0513,17.004,POPH_C_8,3,1,29
WD0513,16.975,POPH_C_8,3,1,29
WD0513,23.43,POP2H_A_9,3,1,29
