sample,gene,cts,generation
POPL_8,WD0513,18.898,29
POPL_8,WD0513,19.25,18
POPL_8,WD0513,19.3,18
POPL_8,WD0513,19.332,20
POPL_8,WD0513,19.333,20
POPL_8,WD0513,19.457,10
POPL_8,WD0513,19.493,10
POPL_8,WD0513,19.671,4
POPL_8,WD0513,19.682,9
POPL_8,WD0513,19.715,4
POPL_8,WD0513,19.817,9
POPL_8,WD0513,19.965,11
POPL_8,WD0513,20.049,11
POPL_8,WD0513,20.129,19
POPL_8,WD0513,20.253,19
POPL_8,WD0513,20.509,7
POPL_8,WD0513,20.554,7
POPL_8,WSP,19.382,21
POPL_8,WSP,19.428,21
POPL_8,WSP,19.537,23
POPL_8,WSP,19.571,26
POPL_8,WSP,19.593,26
POPL_8,WSP,19.674,23
POPL_8,WSP,19.706,5
POPL_8,WSP,19.815,24
POPL_8,WSP,19.878,5
POPL_8,WSP,19.898,6
POPL_8,WSP,20.008,6
POPL_8,WSP,20.064,28
POPL_8,WSP,20.271,9
POPL_8,WSP,20.351,24
POPL_8,WSP,20.372,9
POPL_8,WSP,20.406,28
POPL_8,WSP,20.452,20
POPL_8,WSP,20.478,20
POPL_8,WSP,20.524,18
POPL_8,WSP,20.562,27
POPL_8,WSP,20.576,29
POPL_8,WSP,20.628,18
POPL_8,WSP,20.647,17
POPL_8,WSP,20.713,27
POPL_8,WSP,20.724,29
POPL_8,WSP,20.735,17
POPL_8,WSP,20.768,8
POPL_8,WSP,20.78,8
POPL_8,WSP,20.795,25
POPL_8,WSP,20.928,25
POPL_8,WSP,20.933,19
POPL_8,WSP,20.945,11
POPL_8,WSP,20.973,11
POPL_8,WSP,20.983,19
POPL_8,WSP,21.141,16
POPL_8,WSP,21.231,16
POPL_8,WSP,21.251,3
POPL_8,WSP,21.262,30
POPL_8,WSP,21.278,3
POPL_8,WSP,21.456,30
POPL_8,WSP,21.882,4
POPL_8,WSP,21.903,4
POPL_8,WSP,22.349,7
POPL_8,WSP,22.446,7
POPL_8,WSP,22.695,10
POPL_8,WSP,22.792,10
POPL_9,WD0513,16.455,17
POPL_9,WD0513,16.574,17
POPL_9,WD0513,16.594,28
POPL_9,WD0513,16.694,28
POPL_9,WD0513,16.918,25
POPL_9,WD0513,16.952,25
POPL_9,WD0513,17.137,27
POPL_9,WD0513,17.152,21
POPL_9,WD0513,17.18,27
POPL_9,WD0513,17.365,21
POPL_9,WD0513,17.453,30
POPL_9,WD0513,17.454,30
POPL_9,WD0513,17.532,24
POPL_9,WD0513,17.606,24
POPL_9,WD0513,17.711,3
POPL_9,WD0513,17.745,3
POPL_9,WD0513,17.761,23
POPL_9,WD0513,17.764,23
POPL_9,WD0513,17.978,18
POPL_9,WD0513,17.99,20
POPL_9,WD0513,18.117,29
POPL_9,WD0513,18.155,5
POPL_9,WD0513,18.234,26
POPL_9,WD0513,18.298,20
POPL_9,WD0513,18.395,8
POPL_9,WD0513,18.424,5
POPL_9,WD0513,18.428,26
POPL_9,WD0513,18.446,29
POPL_9,WD0513,18.495,8
POPL_9,WD0513,18.685,16
POPL_9,WD0513,18.902,16
POPL_9,WD0513,18.918,10
POPL_9,WD0513,19.01,10
POPL_9,WD0513,19.134,6
POPL_9,WD0513,19.236,6
POPL_9,WD0513,19.377,11
POPL_9,WD0513,19.476,11
POPL_9,WD0513,19.949,19
POPL_9,WD0513,20.129,19
POPL_9,WD0513,20.152,9
POPL_9,WD0513,20.263,9
POPL_9,WD0513,20.328,4
POPL_9,WD0513,20.441,4
POPL_9,WD0513,20.737,7
POPL_9,WD0513,20.766,7
POPL_9,WD0513,20.782,18
POPL_9,WSP,19.131,28
POPL_9,WSP,19.144,23
POPL_9,WSP,19.226,23
POPL_9,WSP,19.306,28
POPL_9,WSP,19.326,20
POPL_9,WSP,19.449,20
POPL_9,WSP,19.621,21
POPL_9,WSP,19.674,21
POPL_9,WSP,19.765,26
POPL_9,WSP,20.004,26
POPL_9,WSP,20.146,27
POPL_9,WSP,20.221,5
POPL_9,WSP,20.251,11
POPL_9,WSP,20.257,5
POPL_9,WSP,20.272,24
POPL_9,WSP,20.308,27
POPL_9,WSP,20.376,24
POPL_9,WSP,20.424,11
POPL_9,WSP,20.464,17
POPL_9,WSP,20.487,17
POPL_9,WSP,20.504,18
POPL_9,WSP,20.522,19
POPL_9,WSP,20.547,9
POPL_9,WSP,20.556,9
POPL_9,WSP,20.593,29
POPL_9,WSP,20.613,25
POPL_9,WSP,20.63,19
POPL_9,WSP,20.664,25
POPL_9,WSP,20.67,30
POPL_9,WSP,20.698,29
POPL_9,WSP,20.731,6
POPL_9,WSP,20.822,6
POPL_9,WSP,20.985,8
POPL_9,WSP,21.065,8
POPL_9,WSP,21.088,30
POPL_9,WSP,21.337,3
POPL_9,WSP,21.458,3
POPL_9,WSP,21.493,16
POPL_9,WSP,21.578,16
POPL_9,WSP,21.789,18
POPL_9,WSP,22.179,10
POPL_9,WSP,22.217,10
POPL_9,WSP,22.611,4
POPL_9,WSP,22.641,4
POPL_9,WSP,22.672,7
POPL_9,WSP,22.713,7
