gene,cts,sample,plate,experimental_replicate,temperature
RPL32,27.578,OCTO_D_4,2,1,29
WSP,28.29,POPL_A_6,2,1,29
WSP,28.265,POP2L_B_4,2,1,29
WSP,29.818,POPH_A_6,2,1,29
WSP,29.883,POPH_A_6,2,1,29
WSP,29.016,OCTO_A_4,2,1,29
WSP,28.809,OCTO_A_4,2,1,29
WSP,27.89,POPL_B_4,2,1,29
WSP,27.958,POPL_B_4,2,1,29
WSP,30.006,CSB_A_5,2,1,29
WSP,30.042,CSB_A_5,2,1,29
WSP,25.941,CSB_D_4,2,1,29
WSP,28.08,POPL_A_6,2,1,29
WSP,26.057,CSB_D_4,2,1,29
WSP,23.963,OCTO_D_6,2,1,29
WSP,23.939,OCTO_D_6,2,1,29
WSP,27.893,CSB-REF_A_2,2,1,29
WSP,27.955,CSB-REF_A_2,2,1,29
WSP,22.194,OCTO_F_5,2,1,29
WSP,22.173,OCTO_F_5,2,1,29
WSP,26.805,CSB_A_4,2,1,29
WSP,26.684,CSB_A_4,2,1,29
WSP,25.913,OCTO_B_6,2,1,29
WSP,25.847,OCTO_B_6,2,1,29
WSP,28.243,POP2L_B_4,2,1,29
RPL32,26.721,POPL_A_6,2,1,29
RPL32,27.819,POP2L_B_4,2,1,29
RPL32,27.008,POPH_A_6,2,1,29
RPL32,27.088,POPH_A_6,2,1,29
RPL32,27.792,OCTO_A_4,2,1,29
RPL32,27.278,OCTO_A_4,2,1,29
RPL32,27.569,POPL_B_4,2,1,29
RPL32,27.63,POPL_B_4,2,1,29
RPL32,27.254,CSB_A_5,2,1,29
RPL32,27.181,CSB_A_5,2,1,29
RPL32,27.241,CSB_D_4,2,1,29
RPL32,27.125,POPL_A_6,2,1,29
RPL32,27.446,CSB_D_4,2,1,29
RPL32,27.47,OCTO_D_6,2,1,29
RPL32,27.771,OCTO_D_6,2,1,29
RPL32,27.353,CSB-REF_A_2,2,1,29
RPL32,27.395,CSB-REF_A_2,2,1,29
RPL32,27.339,OCTO_F_5,2,1,29
RPL32,27.429,OCTO_F_5,2,1,29
RPL32,27.188,CSB_A_4,2,1,29
RPL32,27.47,CSB_A_4,2,1,29
RPL32,27.539,OCTO_B_6,2,1,29
RPL32,27.398,OCTO_B_6,2,1,29
RPL32,27.724,POP2L_B_4,2,1,29
WSP,27.912,POP2L_B_6,2,1,29
WSP,26.793,POPH_B_10,2,1,29
WSP,28.179,POPL_A_4,2,1,29
WSP,27.234,POPL_A_4,2,1,29
WSP,23.861,OCTO_C_4,2,1,29
WSP,23.93,OCTO_C_4,2,1,29
WSP,20.752,POP2H_C_5,2,1,29
WSP,20.722,POP2H_C_5,2,1,29
WSP,22.304,OCTO_E_4,2,1,29
WSP,22.222,OCTO_E_4,2,1,29
WSP,24.21,OCTO_B_5,2,1,29
WSP,27.515,POP2L_B_6,2,1,29
WSP,24.379,OCTO_B_5,2,1,29
WSP,26.204,CSB_C_4,2,1,29
WSP,26.136,CSB_C_4,2,1,29
WSP,29.005,CSB-REF_A_3,2,1,29
WSP,29.154,CSB-REF_A_3,2,1,29
WSP,27.192,CSB_C_5,2,1,29
WSP,27.156,CSB_C_5,2,1,29
WSP,28.673,CSB_B_10,2,1,29
WSP,28.703,CSB_B_10,2,1,29
WSP,25.306,POP2L_C_5,2,1,29
WSP,25.169,POP2L_C_5,2,1,29
WSP,27.097,POPH_B_10,2,1,29
RPL32,28.373,POP2L_B_6,2,1,29
RPL32,27.766,POPH_B_10,2,1,29
RPL32,26.567,POPL_A_4,2,1,29
RPL32,26.696,POPL_A_4,2,1,29
RPL32,27.192,OCTO_C_4,2,1,29
RPL32,27.37,OCTO_C_4,2,1,29
RPL32,26.869,POP2H_C_5,2,1,29
RPL32,27.103,POP2H_C_5,2,1,29
RPL32,26.83,OCTO_E_4,2,1,29
RPL32,26.893,OCTO_E_4,2,1,29
RPL32,26.934,OCTO_B_5,2,1,29
RPL32,28.141,POP2L_B_6,2,1,29
RPL32,27.142,OCTO_B_5,2,1,29
RPL32,27.476,CSB_C_4,2,1,29
RPL32,27.493,CSB_C_4,2,1,29
RPL32,27.444,CSB-REF_A_3,2,1,29
RPL32,27.646,CSB-REF_A_3,2,1,29
RPL32,27.577,CSB_C_5,2,1,29
RPL32,27.498,CSB_C_5,2,1,29
RPL32,27.668,CSB_B_10,2,1,29
RPL32,27.794,CSB_B_10,2,1,29
RPL32,27.557,POP2L_C_5,2,1,29
RPL32,27.538,POP2L_C_5,2,1,29
RPL32,27.446,POPH_B_10,2,1,29
WSP,27.772,POP2H_B_5,2,1,29
WSP,20.993,OCTO_F_6,2,1,29
WSP,27.999,POP2H_A_4,2,1,29
WSP,27.874,POP2H_A_4,2,1,29
WSP,24.154,OCTO_C_6,2,1,29
WSP,24.024,OCTO_C_6,2,1,29
WSP,28.157,POP2L_A_6,2,1,29
WSP,28.35,POP2L_A_6,2,1,29
WSP,26.453,OCTO_A_6,2,1,29
WSP,26.303,OCTO_A_6,2,1,29
WSP,25.422,CSB_E_6,2,1,29
WSP,27.62,POP2H_B_5,2,1,29
WSP,25.59,CSB_E_6,2,1,29
WSP,21.426,POPL_D_6,2,1,29
WSP,21.593,POPL_D_6,2,1,29
WSP,27.174,CSB-REF_A_4,2,1,29
WSP,27.12,CSB-REF_A_4,2,1,29
WSP,22.986,OCTO_E_6,2,1,29
WSP,23.049,OCTO_E_6,2,1,29
WSP,26.189,CSB_D_6,2,1,29
WSP,26.001,CSB_D_6,2,1,29
WSP,28.285,POPH_A_4,2,1,29
WSP,28.206,POPH_A_4,2,1,29
WSP,21.07,OCTO_F_6,2,1,29
RPL32,27.879,POP2H_B_5,2,1,29
RPL32,26.937,OCTO_F_6,2,1,29
RPL32,26.876,POP2H_A_4,2,1,29
RPL32,26.703,POP2H_A_4,2,1,29
RPL32,27.037,OCTO_C_6,2,1,29
RPL32,27.321,OCTO_C_6,2,1,29
RPL32,26.929,POP2L_A_6,2,1,29
RPL32,26.855,POP2L_A_6,2,1,29
RPL32,26.84,OCTO_A_6,2,1,29
RPL32,26.932,OCTO_A_6,2,1,29
RPL32,26.832,CSB_E_6,2,1,29
RPL32,27.854,POP2H_B_5,2,1,29
RPL32,27.103,CSB_E_6,2,1,29
RPL32,27.353,POPL_D_6,2,1,29
RPL32,27.389,POPL_D_6,2,1,29
RPL32,27.432,CSB-REF_A_4,2,1,29
RPL32,27.501,CSB-REF_A_4,2,1,29
RPL32,27.585,OCTO_E_6,2,1,29
RPL32,27.585,OCTO_E_6,2,1,29
RPL32,27.452,CSB_D_6,2,1,29
RPL32,27.614,CSB_D_6,2,1,29
RPL32,26.911,POPH_A_4,2,1,29
RPL32,27.031,POPH_A_4,2,1,29
RPL32,26.956,OCTO_F_6,2,1,29
WSP,30.009,POPH_A_10,2,1,29
WSP,22.103,POPL_D_10,2,1,29
WSP,21.588,POP2L_D_5,2,1,29
WSP,21.629,POP2L_D_5,2,1,29
WSP,24.929,POPL_C_4,2,1,29
WSP,24.851,POPL_C_4,2,1,29
WSP,26.821,POP2L_B_5,2,1,29
WSP,26.882,POP2L_B_5,2,1,29
WSP,25.154,POPL_C_6,2,1,29
WSP,25.202,POPL_C_6,2,1,29
WSP,27.428,POP2L_A_5,2,1,29
WSP,30.367,POPH_A_10,2,1,29
WSP,27.561,POP2L_A_5,2,1,29
WSP,22.121,POPL_D_4,2,1,29
WSP,22.26,POPL_D_4,2,1,29
WSP,30.459,CSB-REF_A_5,2,1,29
WSP,30.725,CSB-REF_A_5,2,1,29
WSP,22.109,POPH_C_4,2,1,29
WSP,21.979,POPH_C_4,2,1,29
WSP,25.931,OCTO_B_4,2,1,29
WSP,25.881,OCTO_B_4,2,1,29
WSP,21.737,OCTO_F_3,2,1,29
WSP,21.681,OCTO_F_3,2,1,29
WSP,21.969,POPL_D_10,2,1,29
RPL32,27.802,POPH_A_10,2,1,29
RPL32,27.387,POPL_D_10,2,1,29
RPL32,26.829,POP2L_D_5,2,1,29
RPL32,27.085,POP2L_D_5,2,1,29
RPL32,26.989,POPL_C_4,2,1,29
RPL32,27.291,POPL_C_4,2,1,29
RPL32,27.651,POP2L_B_5,2,1,29
RPL32,27.568,POP2L_B_5,2,1,29
RPL32,27.33,POPL_C_6,2,1,29
RPL32,27.39,POPL_C_6,2,1,29
RPL32,26.834,POP2L_A_5,2,1,29
RPL32,27.72,POPH_A_10,2,1,29
RPL32,26.931,POP2L_A_5,2,1,29
RPL32,27.613,POPL_D_4,2,1,29
RPL32,27.585,POPL_D_4,2,1,29
RPL32,27.696,CSB-REF_A_5,2,1,29
RPL32,27.856,CSB-REF_A_5,2,1,29
RPL32,27.535,POPH_C_4,2,1,29
RPL32,27.484,POPH_C_4,2,1,29
RPL32,27.444,OCTO_B_4,2,1,29
RPL32,27.466,OCTO_B_4,2,1,29
RPL32,27.371,OCTO_F_3,2,1,29
RPL32,27.423,OCTO_F_3,2,1,29
RPL32,27.377,POPL_D_10,2,1,29
WSP,27.235,POP2L_B_10,2,1,29
WSP,26.143,POPL_B_6,2,1,29
WSP,24.433,OCTO_E_10,2,1,29
WSP,24.042,OCTO_E_10,2,1,29
WSP,26.138,POPL_C_5,2,1,29
WSP,25.966,POPL_C_5,2,1,29
WSP,25.258,CSB_E_5,2,1,29
WSP,25.26,CSB_E_5,2,1,29
WSP,26.228,POP2H_B_6,2,1,29
WSP,26.345,POP2H_B_6,2,1,29
WSP,29.206,POPL_A_5,2,1,29
WSP,27.252,POP2L_B_10,2,1,29
WSP,29.513,POPL_A_5,2,1,29
WSP,24.19,POP2H_B_4,2,1,29
WSP,24.314,POP2H_B_4,2,1,29
WSP,29.607,CSB-REF_A_6,2,1,29
WSP,29.881,CSB-REF_A_6,2,1,29
WSP,24.766,POP2L_C_4,2,1,29
WSP,24.71,POP2L_C_4,2,1,29
WSP,25.16,CSB_F_4,2,1,29
WSP,25.008,CSB_F_4,2,1,29
WSP,23.348,OCTO_D_5,2,1,29
WSP,23.34,OCTO_D_5,2,1,29
WSP,26.297,POPL_B_6,2,1,29
RPL32,27.905,POP2L_B_10,2,1,29
RPL32,27.034,POPL_B_6,2,1,29
RPL32,27.308,OCTO_E_10,2,1,29
RPL32,27.276,OCTO_E_10,2,1,29
RPL32,27.281,POPL_C_5,2,1,29
RPL32,27.081,POPL_C_5,2,1,29
RPL32,27.019,CSB_E_5,2,1,29
RPL32,26.996,CSB_E_5,2,1,29
RPL32,27.712,POP2H_B_6,2,1,29
RPL32,28.057,POP2H_B_6,2,1,29
RPL32,27.269,POPL_A_5,2,1,29
RPL32,28.153,POP2L_B_10,2,1,29
RPL32,27.409,POPL_A_5,2,1,29
RPL32,27.569,POP2H_B_4,2,1,29
RPL32,27.699,POP2H_B_4,2,1,29
RPL32,27.254,CSB-REF_A_6,2,1,29
RPL32,27.461,CSB-REF_A_6,2,1,29
RPL32,27.515,POP2L_C_4,2,1,29
RPL32,27.536,POP2L_C_4,2,1,29
RPL32,27.395,CSB_F_4,2,1,29
RPL32,27.407,CSB_F_4,2,1,29
RPL32,27.366,OCTO_D_5,2,1,29
RPL32,27.132,OCTO_D_5,2,1,29
RPL32,27.285,POPL_B_6,2,1,29
WSP,21.739,POP2H_C_4,2,1,29
WSP,26.734,CSB_E_10,2,1,29
WSP,25.548,CSB_F_5,2,1,29
WSP,25.271,CSB_F_5,2,1,29
WSP,27.08,POPH_B_5,2,1,29
WSP,26.973,POPH_B_5,2,1,29
WSP,22.419,POP2H_C_6,2,1,29
WSP,22.369,POP2H_C_6,2,1,29
WSP,21.937,POP2L_D_6,2,1,29
WSP,21.604,POP2L_D_6,2,1,29
WSP,27.477,CSB_C_6,2,1,29
WSP,21.751,POP2H_C_4,2,1,29
WSP,27.757,CSB_C_6,2,1,29
WSP,30.717,POP2L_A_4,2,1,29
WSP,30.539,POP2L_A_4,2,1,29
WSP,29.48,CSB-REF_A_7,2,1,29
WSP,29.216,CSB-REF_A_7,2,1,29
WSP,28.742,POPH_A_5,2,1,29
WSP,28.456,POPH_A_5,2,1,29
WSP,22.078,POP2L_D_4,2,1,29
WSP,21.957,POP2L_D_4,2,1,29
WSP,29.126,POP2H_A_5,2,1,29
WSP,29.094,POP2H_A_5,2,1,29
WSP,26.582,CSB_E_10,2,1,29
RPL32,27.727,POP2H_C_4,2,1,29
RPL32,27.34,CSB_E_10,2,1,29
RPL32,27.466,CSB_F_5,2,1,29
RPL32,27.574,CSB_F_5,2,1,29
RPL32,27.639,POPH_B_5,2,1,29
RPL32,27.676,POPH_B_5,2,1,29
RPL32,27.328,POP2H_C_6,2,1,29
RPL32,27.483,POP2H_C_6,2,1,29
RPL32,27.438,POP2L_D_6,2,1,29
RPL32,27.513,POP2L_D_6,2,1,29
RPL32,27.616,CSB_C_6,2,1,29
RPL32,27.543,POP2H_C_4,2,1,29
RPL32,27.983,CSB_C_6,2,1,29
RPL32,28.231,POP2L_A_4,2,1,29
RPL32,28.011,POP2L_A_4,2,1,29
RPL32,27.839,CSB-REF_A_7,2,1,29
RPL32,27.518,CSB-REF_A_7,2,1,29
RPL32,27.525,POPH_A_5,2,1,29
RPL32,27.755,POPH_A_5,2,1,29
RPL32,27.633,POP2L_D_4,2,1,29
RPL32,27.692,POP2L_D_4,2,1,29
RPL32,27.381,POP2H_A_5,2,1,29
RPL32,27.408,POP2H_A_5,2,1,29
RPL32,27.464,CSB_E_10,2,1,29
WSP,28.644,POP2H_A_6,2,1,29
WSP,27.436,POPL_B_5,2,1,29
WSP,21.133,POPL_D_5,2,1,29
WSP,20.675,POPL_D_5,2,1,29
WSP,26.973,POPH_B_4,2,1,29
WSP,26.805,POPH_B_4,2,1,29
WSP,27.88,CSB_B_4,2,1,29
WSP,28.02,CSB_B_4,2,1,29
WSP,24.217,OCTO_C_5,2,1,29
WSP,24.359,OCTO_C_5,2,1,29
WSP,26.231,CSB_D_5,2,1,29
WSP,28.605,POP2H_A_6,2,1,29
WSP,26.45,CSB_D_5,2,1,29
WSP,30.278,CSB-REF_A_8,2,1,29
WSP,30.434,CSB-REF_A_8,2,1,29
WSP,24.757,POP2L_C_6,2,1,29
WSP,24.669,POP2L_C_6,2,1,29
WSP,31.718,POPL_A_10,2,1,29
WSP,31.717,POPL_A_10,2,1,29
WSP,29.505,CSB_A_6,2,1,29
WSP,29.908,CSB_A_6,2,1,29
WSP,27.654,POPL_B_5,2,1,29
RPL32,27.533,POP2H_A_6,2,1,29
RPL32,27.976,POPL_B_5,2,1,29
RPL32,27.304,POPL_D_5,2,1,29
RPL32,27.25,POPL_D_5,2,1,29
RPL32,27.445,POPH_B_4,2,1,29
RPL32,27.62,POPH_B_4,2,1,29
RPL32,28.02,CSB_B_4,2,1,29
RPL32,28.073,CSB_B_4,2,1,29
RPL32,27.499,OCTO_C_5,2,1,29
RPL32,27.674,OCTO_C_5,2,1,29
RPL32,27.828,CSB_D_5,2,1,29
RPL32,27.5,POP2H_A_6,2,1,29
RPL32,27.989,CSB_D_5,2,1,29
RPL32,27.936,CSB-REF_A_8,2,1,29
RPL32,28.124,CSB-REF_A_8,2,1,29
RPL32,27.881,POP2L_C_6,2,1,29
RPL32,27.852,POP2L_C_6,2,1,29
RPL32,27.798,POPL_A_10,2,1,29
RPL32,27.711,POPL_A_10,2,1,29
RPL32,27.279,CSB_A_6,2,1,29
RPL32,27.314,CSB_A_6,2,1,29
RPL32,27.804,POPL_B_5,2,1,29
WSP,20.986,POP2H_C_7,3,1,29
WSP,26.906,POP2L_B_9,3,1,29
WSP,24.566,CSB_F_10,3,1,29
WSP,24.607,CSB_F_10,3,1,29
WSP,29.548,POP2L_A_9,3,1,29
WSP,29.703,POP2L_A_9,3,1,29
WSP,22.239,OCTO_F_10,3,1,29
WSP,22.292,OCTO_F_10,3,1,29
WSP,28.647,POPH_A_8,3,1,29
WSP,28.673,POPH_A_8,3,1,29
WSP,24.993,POP2L_C_10,3,1,29
WSP,21.115,POP2H_C_7,3,1,29
WSP,25.066,POP2L_C_10,3,1,29
WSP,25.086,OCTO_B_9,3,1,29
WSP,25.271,OCTO_B_9,3,1,29
WSP,30.971,CSB-REF_A_1,3,1,29
WSP,30.92,CSB-REF_A_1,3,1,29
WSP,23.029,OCTO_E_8,3,1,29
WSP,23.172,OCTO_E_8,3,1,29
WSP,27.227,POPL_B_10,3,1,29
WSP,27.064,POPL_B_10,3,1,29
WSP,27.56,POPL_B_9,3,1,29
WSP,27.432,POPL_B_9,3,1,29
WSP,26.848,POP2L_B_9,3,1,29
RPL32,27.351,POP2H_C_7,3,1,29
RPL32,27.348,POP2L_B_9,3,1,29
RPL32,27.119,CSB_F_10,3,1,29
RPL32,27.118,CSB_F_10,3,1,29
RPL32,26.887,POP2L_A_9,3,1,29
RPL32,27.178,POP2L_A_9,3,1,29
RPL32,27.273,OCTO_F_10,3,1,29
RPL32,27.432,OCTO_F_10,3,1,29
RPL32,26.902,POPH_A_8,3,1,29
RPL32,26.888,POPH_A_8,3,1,29
RPL32,27.509,POP2L_C_10,3,1,29
RPL32,27.277,POP2H_C_7,3,1,29
RPL32,27.695,POP2L_C_10,3,1,29
RPL32,28.614,OCTO_B_9,3,1,29
RPL32,NA,OCTO_B_9,3,1,29
RPL32,27.8,CSB-REF_A_1,3,1,29
RPL32,27.931,CSB-REF_A_1,3,1,29
RPL32,27.295,OCTO_E_8,3,1,29
RPL32,27.261,OCTO_E_8,3,1,29
RPL32,27.332,POPL_B_10,3,1,29
RPL32,27.537,POPL_B_10,3,1,29
RPL32,27.363,POPL_B_9,3,1,29
RPL32,27.224,POPL_B_9,3,1,29
RPL32,27.38,POP2L_B_9,3,1,29
WSP,26.828,CSB_C_10,3,1,29
WSP,28.092,OCTO_A_8,3,1,29
WSP,23.259,OCTO_C_9,3,1,29
WSP,23.296,OCTO_C_9,3,1,29
WSP,26.593,CSB_C_8,3,1,29
WSP,26.497,CSB_C_8,3,1,29
WSP,25.402,POPH_B_8,3,1,29
WSP,25.488,POPH_B_8,3,1,29
WSP,24.231,POP2L_C_9,3,1,29
WSP,24.365,POP2L_C_9,3,1,29
WSP,24.341,OCTO_D_7,3,1,29
WSP,26.832,CSB_C_10,3,1,29
WSP,24.416,OCTO_D_7,3,1,29
WSP,23.412,OCTO_D_8,3,1,29
WSP,23.613,OCTO_D_8,3,1,29
WSP,28.048,CSB-REF_A_2,3,1,29
WSP,28.197,CSB-REF_A_2,3,1,29
WSP,21.729,POPL_D_9,3,1,29
WSP,21.692,POPL_D_9,3,1,29
WSP,21.503,POPL_D_8,3,1,29
WSP,21.514,POPL_D_8,3,1,29
WSP,25.63,POPL_C_8,3,1,29
WSP,25.621,POPL_C_8,3,1,29
WSP,28.104,OCTO_A_8,3,1,29
RPL32,27.426,CSB_C_10,3,1,29
RPL32,26.989,OCTO_A_8,3,1,29
RPL32,26.979,OCTO_C_9,3,1,29
RPL32,26.877,OCTO_C_9,3,1,29
RPL32,27.204,CSB_C_8,3,1,29
RPL32,26.81,CSB_C_8,3,1,29
RPL32,26.996,POPH_B_8,3,1,29
RPL32,27.03,POPH_B_8,3,1,29
RPL32,26.759,POP2L_C_9,3,1,29
RPL32,26.624,POP2L_C_9,3,1,29
RPL32,26.986,OCTO_D_7,3,1,29
RPL32,27.381,CSB_C_10,3,1,29
RPL32,27.231,OCTO_D_7,3,1,29
RPL32,28.951,OCTO_D_8,3,1,29
RPL32,NA,OCTO_D_8,3,1,29
RPL32,27.167,CSB-REF_A_2,3,1,29
RPL32,27.203,CSB-REF_A_2,3,1,29
RPL32,27.386,POPL_D_9,3,1,29
RPL32,27.304,POPL_D_9,3,1,29
RPL32,27.227,POPL_D_8,3,1,29
RPL32,27.232,POPL_D_8,3,1,29
RPL32,27.535,POPL_C_8,3,1,29
RPL32,27.138,POPL_C_8,3,1,29
RPL32,26.899,OCTO_A_8,3,1,29
WSP,21.237,POPH_C_7,3,1,29
WSP,27.405,POP2L_A_8,3,1,29
WSP,26.575,POPH_A_7,3,1,29
WSP,26.545,POPH_A_7,3,1,29
WSP,28.363,POP2L_A_7,3,1,29
WSP,28.58,POP2L_A_7,3,1,29
WSP,28.168,CSB_A_9,3,1,29
WSP,27.922,CSB_A_9,3,1,29
WSP,27.053,CSB_C_7,3,1,29
WSP,27.494,CSB_C_7,3,1,29
WSP,26.478,OCTO_A_9,3,1,29
WSP,21.23,POPH_C_7,3,1,29
WSP,26.658,OCTO_A_9,3,1,29
WSP,26.826,POP2L_B_7,3,1,29
WSP,26.857,POP2L_B_7,3,1,29
WSP,29.091,CSB-REF_A_3,3,1,29
WSP,28.966,CSB-REF_A_3,3,1,29
WSP,27.887,CSB_B_7,3,1,29
WSP,27.811,CSB_B_7,3,1,29
WSP,23.267,OCTO_E_9,3,1,29
WSP,23.232,OCTO_E_9,3,1,29
WSP,27.283,POPL_B_8,3,1,29
WSP,27.233,POPL_B_8,3,1,29
WSP,27.693,POP2L_A_8,3,1,29
RPL32,27.287,POPH_C_7,3,1,29
RPL32,26.688,POP2L_A_8,3,1,29
RPL32,26.353,POPH_A_7,3,1,29
RPL32,26.409,POPH_A_7,3,1,29
RPL32,26.583,POP2L_A_7,3,1,29
RPL32,26.503,POP2L_A_7,3,1,29
RPL32,26.644,CSB_A_9,3,1,29
RPL32,26.739,CSB_A_9,3,1,29
RPL32,27.032,CSB_C_7,3,1,29
RPL32,26.87,CSB_C_7,3,1,29
RPL32,26.148,OCTO_A_9,3,1,29
RPL32,27.127,POPH_C_7,3,1,29
RPL32,26.249,OCTO_A_9,3,1,29
RPL32,28.125,POP2L_B_7,3,1,29
RPL32,NA,POP2L_B_7,3,1,29
RPL32,27.294,CSB-REF_A_3,3,1,29
RPL32,27.357,CSB-REF_A_3,3,1,29
RPL32,27.858,CSB_B_7,3,1,29
RPL32,27.581,CSB_B_7,3,1,29
RPL32,27.032,OCTO_E_9,3,1,29
RPL32,27.082,OCTO_E_9,3,1,29
RPL32,27.166,POPL_B_8,3,1,29
RPL32,27.2,POPL_B_8,3,1,29
RPL32,26.79,POP2L_A_8,3,1,29
WSP,26.548,CSB_D_7,3,1,29
WSP,28.467,POP2H_A_9,3,1,29
WSP,23.865,CSB_F_7,3,1,29
WSP,23.88,CSB_F_7,3,1,29
WSP,21.448,OCTO_F_7,3,1,29
WSP,21.372,OCTO_F_7,3,1,29
WSP,21.822,POP2L_D_8,3,1,29
WSP,21.854,POP2L_D_8,3,1,29
WSP,28.306,POPL_A_9,3,1,29
WSP,27.994,POPL_A_9,3,1,29
WSP,20.778,OCTO_F_9,3,1,29
WSP,26.583,CSB_D_7,3,1,29
WSP,20.893,OCTO_F_9,3,1,29
WSP,26.894,POP2H_B_9,3,1,29
WSP,27.14,POP2H_B_9,3,1,29
WSP,26.622,CSB-REF_A_4,3,1,29
WSP,27.023,CSB-REF_A_4,3,1,29
WSP,27.907,CSB_B_9,3,1,29
WSP,27.999,CSB_B_9,3,1,29
WSP,24.555,OCTO_B_8,3,1,29
WSP,24.39,OCTO_B_8,3,1,29
WSP,21.785,POPH_C_8,3,1,29
WSP,21.898,POPH_C_8,3,1,29
WSP,29.054,POP2H_A_9,3,1,29
RPL32,27.68,CSB_D_7,3,1,29
RPL32,26.571,POP2H_A_9,3,1,29
RPL32,26.566,CSB_F_7,3,1,29
RPL32,26.603,CSB_F_7,3,1,29
RPL32,26.844,OCTO_F_7,3,1,29
RPL32,26.481,OCTO_F_7,3,1,29
RPL32,27.07,POP2L_D_8,3,1,29
RPL32,27.159,POP2L_D_8,3,1,29
RPL32,26.553,POPL_A_9,3,1,29
RPL32,26.462,POPL_A_9,3,1,29
RPL32,26.614,OCTO_F_9,3,1,29
RPL32,27.446,CSB_D_7,3,1,29
RPL32,26.882,OCTO_F_9,3,1,29
RPL32,27.169,POP2H_B_9,3,1,29
RPL32,NA,POP2H_B_9,3,1,29
RPL32,27.172,CSB-REF_A_4,3,1,29
RPL32,27.132,CSB-REF_A_4,3,1,29
RPL32,27.455,CSB_B_9,3,1,29
RPL32,27.258,CSB_B_9,3,1,29
RPL32,27.119,OCTO_B_8,3,1,29
RPL32,26.88,OCTO_B_8,3,1,29
RPL32,26.876,POPH_C_8,3,1,29
RPL32,26.955,POPH_C_8,3,1,29
RPL32,26.668,POP2H_A_9,3,1,29
WSP,25.012,POP2L_C_7,3,1,29
WSP,21.066,POP2L_D_9,3,1,29
WSP,21.578,OCTO_F_8,3,1,29
WSP,21.59,OCTO_F_8,3,1,29
WSP,23.085,OCTO_C_10,3,1,29
WSP,23.07,OCTO_C_10,3,1,29
WSP,28.168,POPL_A_8,3,1,29
WSP,28.479,POPL_A_8,3,1,29
WSP,25.489,CSB_C_9,3,1,29
WSP,25.685,CSB_C_9,3,1,29
WSP,23.615,OCTO_E_7,3,1,29
WSP,24.921,POP2L_C_7,3,1,29
WSP,23.671,OCTO_E_7,3,1,29
WSP,28.643,POP2H_A_10,3,1,29
WSP,28.677,POP2H_A_10,3,1,29
WSP,30.163,CSB-REF_A_5,3,1,29
WSP,30.505,CSB-REF_A_5,3,1,29
WSP,25.771,CSB_E_9,3,1,29
WSP,25.663,CSB_E_9,3,1,29
WSP,23.9,POPL_C_9,3,1,29
WSP,23.815,POPL_C_9,3,1,29
WSP,24.468,CSB_F_9,3,1,29
WSP,24.511,CSB_F_9,3,1,29
WSP,20.93,POP2L_D_9,3,1,29
RPL32,27.808,POP2L_C_7,3,1,29
RPL32,26.739,POP2L_D_9,3,1,29
RPL32,26.711,OCTO_F_8,3,1,29
RPL32,26.811,OCTO_F_8,3,1,29
RPL32,26.542,OCTO_C_10,3,1,29
RPL32,26.621,OCTO_C_10,3,1,29
RPL32,26.872,POPL_A_8,3,1,29
RPL32,26.687,POPL_A_8,3,1,29
RPL32,26.883,CSB_C_9,3,1,29
RPL32,26.954,CSB_C_9,3,1,29
RPL32,27.25,OCTO_E_7,3,1,29
RPL32,27.552,POP2L_C_7,3,1,29
RPL32,27.317,OCTO_E_7,3,1,29
RPL32,25.866,POP2H_A_10,3,1,29
RPL32,NA,POP2H_A_10,3,1,29
RPL32,27.334,CSB-REF_A_5,3,1,29
RPL32,27.363,CSB-REF_A_5,3,1,29
RPL32,27.302,CSB_E_9,3,1,29
RPL32,27.114,CSB_E_9,3,1,29
RPL32,27.055,POPL_C_9,3,1,29
RPL32,27.039,POPL_C_9,3,1,29
RPL32,27.02,CSB_F_9,3,1,29
RPL32,26.887,CSB_F_9,3,1,29
RPL32,26.963,POP2L_D_9,3,1,29
WSP,25.858,OCTO_B_7,3,1,29
WSP,26.492,POPL_A_7,3,1,29
WSP,27.544,POP2H_A_7,3,1,29
WSP,27.204,POP2H_A_7,3,1,29
WSP,25.988,OCTO_A_7,3,1,29
WSP,25.942,OCTO_A_7,3,1,29
WSP,26.323,POPH_B_9,3,1,29
WSP,26.369,POPH_B_9,3,1,29
WSP,24.813,OCTO_C_7,3,1,29
WSP,24.865,OCTO_C_7,3,1,29
WSP,20.629,POP2H_C_8,3,1,29
WSP,25.845,OCTO_B_7,3,1,29
WSP,20.768,POP2H_C_8,3,1,29
WSP,20.954,POPH_C_C9,3,1,29
WSP,20.997,POPH_C_C9,3,1,29
WSP,29.674,CSB-REF_A_6,3,1,29
WSP,29.923,CSB-REF_A_6,3,1,29
WSP,26.682,CSB_D_9,3,1,29
WSP,26.632,CSB_D_9,3,1,29
WSP,21.699,POPL_D_7,3,1,29
WSP,21.601,POPL_D_7,3,1,29
WSP,25.795,POP2H_B_7,3,1,29
WSP,25.877,POP2H_B_7,3,1,29
WSP,26.464,POPL_A_7,3,1,29
RPL32,27.798,OCTO_B_7,3,1,29
RPL32,26.571,POPL_A_7,3,1,29
RPL32,26.723,POP2H_A_7,3,1,29
RPL32,26.524,POP2H_A_7,3,1,29
RPL32,26.205,OCTO_A_7,3,1,29
